Country,Sex,Year,s,Age
ITA,Females,1973,50,78.97
ITA,Females,1973,60,76.28
ITA,Females,1973,70,73.02
ITA,Females,1973,80,68.06
ITA,Females,1973,90,58.85
ITA,Females,1973,99,0.73
DNK,Females,1974,1,98.11
DNK,Females,1974,10,91.11
DNK,Females,1974,20,87.76
DNK,Females,1974,30,85.05
DNK,Females,1974,40,82.36
DNK,Females,1974,50,79.7
DNK,Females,1974,60,76.77
DNK,Females,1974,70,73.12
DNK,Females,1974,80,67.9
DNK,Females,1974,90,58.47
DNK,Females,1974,99,21.32
FRACNP,Females,1974,1,98.08
FRACNP,Females,1974,10,91.09
FRACNP,Females,1974,20,87.8
FRACNP,Females,1974,30,85.19
FRACNP,Females,1974,40,82.76
FRACNP,Females,1974,50,80.23
FRACNP,Females,1974,60,77.39
FRACNP,Females,1974,70,73.87
FRACNP,Females,1974,80,68.76
FRACNP,Females,1974,90,58.77
FRACNP,Females,1974,99,13.66
ITA,Females,1974,1,97.22
ITA,Females,1974,10,90.29
ITA,Females,1974,20,86.96000000000001
ITA,Females,1974,30,84.36
ITA,Females,1974,40,81.93
ITA,Females,1974,50,79.47
ITA,Females,1974,60,76.77
ITA,Females,1974,70,73.47
ITA,Females,1974,80,68.58
ITA,Females,1974,90,59.660000000000004
ITA,Females,1974,99,2.2
DNK,Females,1975,1,98.56
DNK,Females,1975,10,91.53
DNK,Females,1975,20,88.13
DNK,Females,1975,30,85.41
DNK,Females,1975,40,82.76
DNK,Females,1975,50,80.03
DNK,Females,1975,60,76.99
DNK,Females,1975,70,73.28
DNK,Females,1975,80,67.83
DNK,Females,1975,90,58.32
DNK,Females,1975,99,19.330000000000002
FRACNP,Females,1975,1,98
FRACNP,Females,1975,10,91.09
FRACNP,Females,1975,20,87.82000000000001
FRACNP,Females,1975,30,85.21000000000001
FRACNP,Females,1975,40,82.78
FRACNP,Females,1975,50,80.28
FRACNP,Females,1975,60,77.47
FRACNP,Females,1975,70,73.97
FRACNP,Females,1975,80,68.83
FRACNP,Females,1975,90,58.97
FRACNP,Females,1975,99,15.41
ITA,Females,1975,1,97.01
ITA,Females,1975,10,90.01
ITA,Females,1975,20,86.71000000000001
ITA,Females,1975,30,84.13
ITA,Females,1975,40,81.74
ITA,Females,1975,50,79.3
ITA,Females,1975,60,76.66
ITA,Females,1975,70,73.36
ITA,Females,1975,80,68.60000000000001
ITA,Females,1975,90,59.81
ITA,Females,1975,99,4.42
DNK,Females,1976,1,97.94
DNK,Females,1976,10,91.07000000000001
DNK,Females,1976,20,87.78
DNK,Females,1976,30,85.02
DNK,Females,1976,40,82.43
DNK,Females,1976,50,79.67
DNK,Females,1976,60,76.64
DNK,Females,1976,70,72.77
DNK,Females,1976,80,67.45
DNK,Females,1976,90,58.06
DNK,Females,1976,99,22.91
FRACNP,Females,1976,1,98.17
FRACNP,Females,1976,10,91.29
FRACNP,Females,1976,20,88.03
FRACNP,Females,1976,30,85.46000000000001
FRACNP,Females,1976,40,83.04
FRACNP,Females,1976,50,80.56
FRACNP,Females,1976,60,77.77
FRACNP,Females,1976,70,74.35000000000001
FRACNP,Females,1976,80,69.27
FRACNP,Females,1976,90,59.33
FRACNP,Females,1976,99,16.1
ITA,Females,1976,1,97.33
ITA,Females,1976,10,90.26
ITA,Females,1976,20,86.97
ITA,Females,1976,30,84.39
ITA,Females,1976,40,82.01
ITA,Females,1976,50,79.56
ITA,Females,1976,60,76.98
ITA,Females,1976,70,73.64
ITA,Females,1976,80,68.84
ITA,Females,1976,90,60.15
ITA,Females,1976,99,7.51
DNK,Females,1977,1,99.59
DNK,Females,1977,10,92.11
DNK,Females,1977,20,88.79
DNK,Females,1977,30,85.98
DNK,Females,1977,40,83.41
DNK,Females,1977,50,80.57000000000001
DNK,Females,1977,60,77.49
DNK,Females,1977,70,73.75
DNK,Females,1977,80,68.35000000000001
DNK,Females,1977,90,58.93
DNK,Females,1977,99,22.29
FRACNP,Females,1977,1,98.89
FRACNP,Females,1977,10,91.96000000000001
FRACNP,Females,1977,20,88.66
FRACNP,Females,1977,30,86.04
FRACNP,Females,1977,40,83.62
FRACNP,Females,1977,50,81.12
FRACNP,Females,1977,60,78.36
FRACNP,Females,1977,70,74.9
FRACNP,Females,1977,80,69.88
FRACNP,Females,1977,90,60
FRACNP,Females,1977,99,16.88
ITA,Females,1977,1,97.34
ITA,Females,1977,10,90.46000000000001
ITA,Females,1977,20,87.26
ITA,Females,1977,30,84.74
ITA,Females,1977,40,82.37
ITA,Females,1977,50,79.93
ITA,Females,1977,60,77.31
ITA,Females,1977,70,73.96000000000001
ITA,Females,1977,80,69.3
ITA,Females,1977,90,60.75
ITA,Females,1977,99,11.22
DNK,Females,1978,1,99.21000000000001
DNK,Females,1978,10,91.79
DNK,Females,1978,20,88.48
DNK,Females,1978,30,85.79
DNK,Females,1978,40,83.12
DNK,Females,1978,50,80.44
DNK,Females,1978,60,77.34
DNK,Females,1978,70,73.48
DNK,Females,1978,80,68.16
DNK,Females,1978,90,58.83
DNK,Females,1978,99,22.2
FRACNP,Females,1978,1,98.79
FRACNP,Females,1978,10,91.88
FRACNP,Females,1978,20,88.59
FRACNP,Females,1978,30,86.02
FRACNP,Females,1978,40,83.61
FRACNP,Females,1978,50,81.19
FRACNP,Females,1978,60,78.46000000000001
FRACNP,Females,1978,70,75
FRACNP,Females,1978,80,70.02
FRACNP,Females,1978,90,60.160000000000004
FRACNP,Females,1978,99,17.94
ITA,Females,1978,1,97.84
ITA,Females,1978,10,90.85000000000001
ITA,Females,1978,20,87.61
ITA,Females,1978,30,85.08
ITA,Females,1978,40,82.7
ITA,Females,1978,50,80.24
ITA,Females,1978,60,77.60000000000001
ITA,Females,1978,70,74.25
ITA,Females,1978,80,69.62
ITA,Females,1978,90,61.160000000000004
ITA,Females,1978,99,13.34
DNK,Females,1979,1,98.60000000000001
DNK,Females,1979,10,91.9
DNK,Females,1979,20,88.5
DNK,Females,1979,30,85.75
DNK,Females,1979,40,83.10000000000001
DNK,Females,1979,50,80.33
DNK,Females,1979,60,77.26
DNK,Females,1979,70,73.31
DNK,Females,1979,80,68.01
DNK,Females,1979,90,58.79
DNK,Females,1979,99,22.76
FRACNP,Females,1979,1,99.18
FRACNP,Females,1979,10,92.13
FRACNP,Females,1979,20,88.86
FRACNP,Females,1979,30,86.3
FRACNP,Females,1979,40,83.93
FRACNP,Females,1979,50,81.52
FRACNP,Females,1979,60,78.78
FRACNP,Females,1979,70,75.34
FRACNP,Females,1979,80,70.33
FRACNP,Females,1979,90,60.5
FRACNP,Females,1979,99,18.53
ITA,Females,1979,1,98.14
ITA,Females,1979,10,91.10000000000001
ITA,Females,1979,20,87.88
ITA,Females,1979,30,85.29
ITA,Females,1979,40,82.94
ITA,Females,1979,50,80.56
ITA,Females,1979,60,77.88
ITA,Females,1979,70,74.56
ITA,Females,1979,80,69.92
ITA,Females,1979,90,61.46
ITA,Females,1979,99,15.5
DNK,Females,1980,1,98.7
DNK,Females,1980,10,91.77
DNK,Females,1980,20,88.49
DNK,Females,1980,30,85.66
DNK,Females,1980,40,83.05
DNK,Females,1980,50,80.33
DNK,Females,1980,60,77.22
DNK,Females,1980,70,73.19
DNK,Females,1980,80,67.58
DNK,Females,1980,90,58.08
DNK,Females,1980,99,22.8
FRACNP,Females,1980,1,99.06
FRACNP,Females,1980,10,92.15
FRACNP,Females,1980,20,88.94
FRACNP,Females,1980,30,86.41
FRACNP,Females,1980,40,84.06
FRACNP,Females,1980,50,81.65
FRACNP,Females,1980,60,78.94
FRACNP,Females,1980,70,75.56
FRACNP,Females,1980,80,70.58
FRACNP,Females,1980,90,60.69
FRACNP,Females,1980,99,18.32
ITA,Females,1980,1,97.8
ITA,Females,1980,10,90.98
ITA,Females,1980,20,87.76
ITA,Females,1980,30,85.22
ITA,Females,1980,40,82.87
ITA,Females,1980,50,80.45
ITA,Females,1980,60,77.73
ITA,Females,1980,70,74.43
ITA,Females,1980,80,69.91
ITA,Females,1980,90,61.46
ITA,Females,1980,99,15.280000000000001
DNK,Females,1981,1,99.28
DNK,Females,1981,10,91.88
DNK,Females,1981,20,88.56
DNK,Females,1981,30,85.72
DNK,Females,1981,40,83.16
DNK,Females,1981,50,80.4
DNK,Females,1981,60,77.27
DNK,Females,1981,70,73.33
DNK,Females,1981,80,67.71000000000001
DNK,Females,1981,90,58.24
DNK,Females,1981,99,22.97
FRACNP,Females,1981,1,98.83
FRACNP,Females,1981,10,92.08
FRACNP,Females,1981,20,88.86
FRACNP,Females,1981,30,86.36
FRACNP,Females,1981,40,84.05
FRACNP,Females,1981,50,81.7
FRACNP,Females,1981,60,79.03
FRACNP,Females,1981,70,75.68
FRACNP,Females,1981,80,70.74
FRACNP,Females,1981,90,61.07
FRACNP,Females,1981,99,18.68
ITA,Females,1981,1,98.15
ITA,Females,1981,10,91.17
ITA,Females,1981,20,87.94
ITA,Females,1981,30,85.41
ITA,Females,1981,40,83.08
ITA,Females,1981,50,80.69
ITA,Females,1981,60,78.03
ITA,Females,1981,70,74.8
ITA,Females,1981,80,70.22
ITA,Females,1981,90,61.9
ITA,Females,1981,99,18.62
DNK,Females,1982,1,99.53
DNK,Females,1982,10,92.33
DNK,Females,1982,20,88.78
DNK,Females,1982,30,85.95
DNK,Females,1982,40,83.32000000000001
DNK,Females,1982,50,80.57000000000001
DNK,Females,1982,60,77.4
DNK,Females,1982,70,73.47
DNK,Females,1982,80,67.87
DNK,Females,1982,90,58.730000000000004
DNK,Females,1982,99,25.55
FRACNP,Females,1982,1,99.47
FRACNP,Females,1982,10,92.51
FRACNP,Females,1982,20,89.3
FRACNP,Females,1982,30,86.78
FRACNP,Females,1982,40,84.43
FRACNP,Females,1982,50,82.03
FRACNP,Females,1982,60,79.35000000000001
FRACNP,Females,1982,70,76.03
FRACNP,Females,1982,80,71.07000000000001
FRACNP,Females,1982,90,61.45
FRACNP,Females,1982,99,19.830000000000002
ITA,Females,1982,1,98.65
ITA,Females,1982,10,91.59
ITA,Females,1982,20,88.33
ITA,Females,1982,30,85.79
ITA,Females,1982,40,83.43
ITA,Females,1982,50,80.99
ITA,Females,1982,60,78.31
ITA,Females,1982,70,75.09
ITA,Females,1982,80,70.56
ITA,Females,1982,90,62.31
ITA,Females,1982,99,19.69
DNK,Females,1983,1,98.61
DNK,Females,1983,10,92.04
DNK,Females,1983,20,88.73
DNK,Females,1983,30,85.91
DNK,Females,1983,40,83.27
DNK,Females,1983,50,80.56
DNK,Females,1983,60,77.38
DNK,Females,1983,70,73.35000000000001
DNK,Females,1983,80,67.66
DNK,Females,1983,90,58.57
DNK,Females,1983,99,24.92
FRACNP,Females,1983,1,99.04
FRACNP,Females,1983,10,92.23
FRACNP,Females,1983,20,89.07000000000001
FRACNP,Females,1983,30,86.62
FRACNP,Females,1983,40,84.31
FRACNP,Females,1983,50,81.97
FRACNP,Females,1983,60,79.33
FRACNP,Females,1983,70,76.02
FRACNP,Females,1983,80,71.12
FRACNP,Females,1983,90,61.45
FRACNP,Females,1983,99,20.16
ITA,Females,1983,1,97.85000000000001
ITA,Females,1983,10,91.11
ITA,Females,1983,20,87.92
ITA,Females,1983,30,85.42
ITA,Females,1983,40,83.11
ITA,Females,1983,50,80.77
ITA,Females,1983,60,78.19
ITA,Females,1983,70,75.02
ITA,Females,1983,80,70.51
ITA,Females,1983,90,62.32
ITA,Females,1983,99,20.88
DNK,Females,1984,1,99.29
DNK,Females,1984,10,92.2
DNK,Females,1984,20,88.84
DNK,Females,1984,30,86.12
DNK,Females,1984,40,83.43
DNK,Females,1984,50,80.59
DNK,Females,1984,60,77.34
DNK,Females,1984,70,73.27
DNK,Females,1984,80,67.72
DNK,Females,1984,90,58.58
DNK,Females,1984,99,25.93
FRACNP,Females,1984,1,99.72
FRACNP,Females,1984,10,92.77
FRACNP,Females,1984,20,89.61
FRACNP,Females,1984,30,87.11
FRACNP,Females,1984,40,84.81
FRACNP,Females,1984,50,82.45
FRACNP,Females,1984,60,79.8
FRACNP,Females,1984,70,76.47
FRACNP,Females,1984,80,71.59
FRACNP,Females,1984,90,62.03
FRACNP,Females,1984,99,21.63
ITA,Females,1984,1,99.03
ITA,Females,1984,10,92.01
ITA,Females,1984,20,88.73
ITA,Females,1984,30,86.19
ITA,Females,1984,40,83.85000000000001
ITA,Females,1984,50,81.45
ITA,Females,1984,60,78.81
ITA,Females,1984,70,75.57000000000001
ITA,Females,1984,80,71.01
ITA,Females,1984,90,62.92
ITA,Females,1984,99,23.8
DNK,Females,1985,1,98.95
DNK,Females,1985,10,92.06
DNK,Females,1985,20,88.68
DNK,Females,1985,30,86
DNK,Females,1985,40,83.36
DNK,Females,1985,50,80.56
DNK,Females,1985,60,77.33
DNK,Females,1985,70,73.22
DNK,Females,1985,80,67.59
DNK,Females,1985,90,58.26
DNK,Females,1985,99,24.57
FRACNP,Females,1985,1,99.48
FRACNP,Females,1985,10,92.71000000000001
FRACNP,Females,1985,20,89.56
FRACNP,Females,1985,30,87.10000000000001
FRACNP,Females,1985,40,84.84
FRACNP,Females,1985,50,82.49
FRACNP,Females,1985,60,79.87
FRACNP,Females,1985,70,76.61
FRACNP,Females,1985,80,71.74
FRACNP,Females,1985,90,62.29
FRACNP,Females,1985,99,22.04
ITA,Females,1985,1,98.77
ITA,Females,1985,10,91.92
ITA,Females,1985,20,88.69
ITA,Females,1985,30,86.17
ITA,Females,1985,40,83.83
ITA,Females,1985,50,81.45
ITA,Females,1985,60,78.8
ITA,Females,1985,70,75.63
ITA,Females,1985,80,71.09
ITA,Females,1985,90,63.14
ITA,Females,1985,99,24.35
DNK,Females,1986,1,99.63
DNK,Females,1986,10,92.45
DNK,Females,1986,20,88.95
DNK,Females,1986,30,86.14
DNK,Females,1986,40,83.43
DNK,Females,1986,50,80.52
DNK,Females,1986,60,77.29
DNK,Females,1986,70,73.06
DNK,Females,1986,80,67.3
DNK,Females,1986,90,58.51
DNK,Females,1986,99,25.32
FRACNP,Females,1986,1,99.71000000000001
FRACNP,Females,1986,10,92.95
FRACNP,Females,1986,20,89.79
FRACNP,Females,1986,30,87.36
FRACNP,Females,1986,40,85.09
FRACNP,Females,1986,50,82.74
FRACNP,Females,1986,60,80.15
FRACNP,Females,1986,70,76.86
FRACNP,Females,1986,80,71.99
FRACNP,Females,1986,90,62.550000000000004
FRACNP,Females,1986,99,22.48
ITA,Females,1986,1,99.09
ITA,Females,1986,10,92.17
ITA,Females,1986,20,88.94
ITA,Females,1986,30,86.43
ITA,Females,1986,40,84.11
ITA,Females,1986,50,81.73
ITA,Females,1986,60,79.09
ITA,Females,1986,70,75.88
ITA,Females,1986,80,71.35000000000001
ITA,Females,1986,90,63.36
ITA,Females,1986,99,26.29
DNK,Females,1987,1,99.53
DNK,Females,1987,10,92.52
DNK,Females,1987,20,89.11
DNK,Females,1987,30,86.31
DNK,Females,1987,40,83.64
DNK,Females,1987,50,80.78
DNK,Females,1987,60,77.47
DNK,Females,1987,70,73.29
DNK,Females,1987,80,67.58
DNK,Females,1987,90,58.47
DNK,Females,1987,99,26.580000000000002
FRACNP,Females,1987,1,100.36
FRACNP,Females,1987,10,93.57000000000001
FRACNP,Females,1987,20,90.38
FRACNP,Females,1987,30,87.96000000000001
FRACNP,Females,1987,40,85.63
FRACNP,Females,1987,50,83.27
FRACNP,Females,1987,60,80.63
FRACNP,Females,1987,70,77.35000000000001
FRACNP,Females,1987,80,72.48
FRACNP,Females,1987,90,63.08
FRACNP,Females,1987,99,24.29
ITA,Females,1987,1,99.59
ITA,Females,1987,10,92.69
ITA,Females,1987,20,89.45
ITA,Females,1987,30,86.93
ITA,Females,1987,40,84.58
ITA,Females,1987,50,82.18
ITA,Females,1987,60,79.52
ITA,Females,1987,70,76.3
ITA,Females,1987,80,71.75
ITA,Females,1987,90,63.65
ITA,Females,1987,99,26.5
DNK,Females,1988,1,99.55
DNK,Females,1988,10,92.48
DNK,Females,1988,20,89.10000000000001
DNK,Females,1988,30,86.3
DNK,Females,1988,40,83.55
DNK,Females,1988,50,80.65
DNK,Females,1988,60,77.22
DNK,Females,1988,70,73.12
DNK,Females,1988,80,67.35
DNK,Females,1988,90,58.75
DNK,Females,1988,99,25.080000000000002
FRACNP,Females,1988,1,100.57000000000001
FRACNP,Females,1988,10,93.76
FRACNP,Females,1988,20,90.63
FRACNP,Females,1988,30,88.15
FRACNP,Females,1988,40,85.86
FRACNP,Females,1988,50,83.5
FRACNP,Females,1988,60,80.87
FRACNP,Females,1988,70,77.58
FRACNP,Females,1988,80,72.67
FRACNP,Females,1988,90,63.27
FRACNP,Females,1988,99,24.36
ITA,Females,1988,1,99.57000000000001
ITA,Females,1988,10,92.73
ITA,Females,1988,20,89.54
ITA,Females,1988,30,87.05
ITA,Females,1988,40,84.72
ITA,Females,1988,50,82.36
ITA,Females,1988,60,79.7
ITA,Females,1988,70,76.49
ITA,Females,1988,80,71.91
ITA,Females,1988,90,63.86
ITA,Females,1988,99,26.61
DNK,Females,1989,1,99.4
DNK,Females,1989,10,92.51
DNK,Females,1989,20,89.19
DNK,Females,1989,30,86.37
DNK,Females,1989,40,83.68
DNK,Females,1989,50,80.73
DNK,Females,1989,60,77.44
DNK,Females,1989,70,73.18
DNK,Females,1989,80,67.62
DNK,Females,1989,90,58.63
DNK,Females,1989,99,26.59
FRACNP,Females,1989,1,100.43
FRACNP,Females,1989,10,93.75
FRACNP,Females,1989,20,90.69
FRACNP,Females,1989,30,88.28
FRACNP,Females,1989,40,86.02
FRACNP,Females,1989,50,83.73
FRACNP,Females,1989,60,81.14
FRACNP,Females,1989,70,77.85000000000001
FRACNP,Females,1989,80,72.99
FRACNP,Females,1989,90,63.5
FRACNP,Females,1989,99,24.42
ITA,Females,1989,1,100.04
ITA,Females,1989,10,93.16
ITA,Females,1989,20,89.98
ITA,Females,1989,30,87.47
ITA,Females,1989,40,85.12
ITA,Females,1989,50,82.73
ITA,Females,1989,60,80.09
ITA,Females,1989,70,76.85000000000001
ITA,Females,1989,80,72.24
ITA,Females,1989,90,64.33
ITA,Females,1989,99,28.310000000000002
DNK,Females,1990,1,99.23
DNK,Females,1990,10,92.39
DNK,Females,1990,20,88.96000000000001
DNK,Females,1990,30,86.21000000000001
DNK,Females,1990,40,83.51
DNK,Females,1990,50,80.57000000000001
DNK,Females,1990,60,77.24
DNK,Females,1990,70,73.11
DNK,Females,1990,80,67.56
DNK,Females,1990,90,58.75
DNK,Females,1990,99,27.21
FRACNP,Females,1990,1,100.53
FRACNP,Females,1990,10,93.94
FRACNP,Females,1990,20,90.93
FRACNP,Females,1990,30,88.53
FRACNP,Females,1990,40,86.26
FRACNP,Females,1990,50,83.96000000000001
FRACNP,Females,1990,60,81.38
FRACNP,Females,1990,70,78.13
FRACNP,Females,1990,80,73.35000000000001
FRACNP,Females,1990,90,63.93
FRACNP,Females,1990,99,25.84
ITA,Females,1990,1,99.76
ITA,Females,1990,10,93.04
ITA,Females,1990,20,89.93
ITA,Females,1990,30,87.47
ITA,Females,1990,40,85.17
ITA,Females,1990,50,82.81
ITA,Females,1990,60,80.19
ITA,Females,1990,70,76.97
ITA,Females,1990,80,72.46000000000001
ITA,Females,1990,90,64.5
ITA,Females,1990,99,28.22
DNK,Females,1991,1,99.60000000000001
DNK,Females,1991,10,92.65
DNK,Females,1991,20,89.2
DNK,Females,1991,30,86.37
DNK,Females,1991,40,83.63
DNK,Females,1991,50,80.77
DNK,Females,1991,60,77.4
DNK,Females,1991,70,73.28
DNK,Females,1991,80,67.88
DNK,Females,1991,90,59.47
DNK,Females,1991,99,28.6
FRACNP,Females,1991,1,100.94
FRACNP,Females,1991,10,94.26
FRACNP,Females,1991,20,91.15
FRACNP,Females,1991,30,88.76
FRACNP,Females,1991,40,86.51
FRACNP,Females,1991,50,84.2
FRACNP,Females,1991,60,81.61
FRACNP,Females,1991,70,78.34
FRACNP,Females,1991,80,73.48
FRACNP,Females,1991,90,64.05
FRACNP,Females,1991,99,25.37
ITA,Females,1991,1,99.85000000000001
ITA,Females,1991,10,93.14
ITA,Females,1991,20,90.03
ITA,Females,1991,30,87.60000000000001
ITA,Females,1991,40,85.32000000000001
ITA,Females,1991,50,82.97
ITA,Females,1991,60,80.32000000000001
ITA,Females,1991,70,77.06
ITA,Females,1991,80,72.54
ITA,Females,1991,90,64.52
ITA,Females,1991,99,27.37
DNK,Females,1992,1,99.48
DNK,Females,1992,10,92.43
DNK,Females,1992,20,89.08
DNK,Females,1992,30,86.22
DNK,Females,1992,40,83.61
DNK,Females,1992,50,80.72
DNK,Females,1992,60,77.32000000000001
DNK,Females,1992,70,73.21000000000001
DNK,Females,1992,80,67.83
DNK,Females,1992,90,59.63
DNK,Females,1992,99,29.45
FRACNP,Females,1992,1,101.12
FRACNP,Females,1992,10,94.5
FRACNP,Females,1992,20,91.42
FRACNP,Females,1992,30,89.01
FRACNP,Females,1992,40,86.78
FRACNP,Females,1992,50,84.46000000000001
FRACNP,Females,1992,60,81.87
FRACNP,Females,1992,70,78.56
FRACNP,Females,1992,80,73.72
FRACNP,Females,1992,90,64.32000000000001
FRACNP,Females,1992,99,26.76
ITA,Females,1992,1,100.23
ITA,Females,1992,10,93.54
ITA,Females,1992,20,90.43
ITA,Females,1992,30,87.94
ITA,Females,1992,40,85.64
ITA,Females,1992,50,83.29
ITA,Females,1992,60,80.62
ITA,Females,1992,70,77.37
ITA,Females,1992,80,72.89
ITA,Females,1992,90,64.94
ITA,Females,1992,99,27.650000000000002
DNK,Females,1993,1,98.87
DNK,Females,1993,10,92.18
DNK,Females,1993,20,88.73
DNK,Females,1993,30,85.94
DNK,Females,1993,40,83.21000000000001
DNK,Females,1993,50,80.35000000000001
DNK,Females,1993,60,77
DNK,Females,1993,70,72.98
DNK,Females,1993,80,67.71000000000001
DNK,Females,1993,90,59.63
DNK,Females,1993,99,30.38
FRACNP,Females,1993,1,101.13
FRACNP,Females,1993,10,94.44
FRACNP,Females,1993,20,91.37
FRACNP,Females,1993,30,88.97
FRACNP,Females,1993,40,86.76
FRACNP,Females,1993,50,84.49
FRACNP,Females,1993,60,81.9
FRACNP,Females,1993,70,78.60000000000001
FRACNP,Females,1993,80,73.77
FRACNP,Females,1993,90,64.22
FRACNP,Females,1993,99,26.900000000000002
ITA,Females,1993,1,100.44
ITA,Females,1993,10,93.67
ITA,Females,1993,20,90.54
ITA,Females,1993,30,88.09
ITA,Females,1993,40,85.78
ITA,Females,1993,50,83.4
ITA,Females,1993,60,80.76
ITA,Females,1993,70,77.51
ITA,Females,1993,80,73.08
ITA,Females,1993,90,65.08
ITA,Females,1993,99,27.98
DNK,Females,1994,1,99.5
DNK,Females,1994,10,92.60000000000001
DNK,Females,1994,20,89.11
DNK,Females,1994,30,86.34
DNK,Females,1994,40,83.59
DNK,Females,1994,50,80.65
DNK,Females,1994,60,77.29
DNK,Females,1994,70,73.27
DNK,Females,1994,80,67.97
DNK,Females,1994,90,59.89
DNK,Females,1994,99,30.44
FRACNP,Females,1994,1,101.58
FRACNP,Females,1994,10,94.92
FRACNP,Females,1994,20,91.85000000000001
FRACNP,Females,1994,30,89.45
FRACNP,Females,1994,40,87.19
FRACNP,Females,1994,50,84.88
FRACNP,Females,1994,60,82.23
FRACNP,Females,1994,70,78.93
FRACNP,Females,1994,80,74.06
FRACNP,Females,1994,90,64.65
FRACNP,Females,1994,99,27.91
ITA,Females,1994,1,100.42
ITA,Females,1994,10,93.79
ITA,Females,1994,20,90.7
ITA,Females,1994,30,88.27
ITA,Females,1994,40,85.99
ITA,Females,1994,50,83.63
ITA,Females,1994,60,80.95
ITA,Females,1994,70,77.67
ITA,Females,1994,80,73.3
ITA,Females,1994,90,65.33
ITA,Females,1994,99,29.43
DNK,Females,1995,1,98.84
DNK,Females,1995,10,92.26
DNK,Females,1995,20,88.8
DNK,Females,1995,30,86.02
DNK,Females,1995,40,83.28
DNK,Females,1995,50,80.34
DNK,Females,1995,60,76.97
DNK,Females,1995,70,72.92
DNK,Females,1995,80,67.76
DNK,Females,1995,90,59.79
DNK,Females,1995,99,31.04
FRACNP,Females,1995,1,101.29
FRACNP,Females,1995,10,94.81
FRACNP,Females,1995,20,91.78
FRACNP,Females,1995,30,89.36
FRACNP,Females,1995,40,87.15
FRACNP,Females,1995,50,84.87
FRACNP,Females,1995,60,82.26
FRACNP,Females,1995,70,78.93
FRACNP,Females,1995,80,74.10000000000001
FRACNP,Females,1995,90,64.77
FRACNP,Females,1995,99,28.11
ITA,Females,1995,1,100.53
ITA,Females,1995,10,94.05
ITA,Females,1995,20,90.97
ITA,Females,1995,30,88.51
ITA,Females,1995,40,86.24
ITA,Females,1995,50,83.86
ITA,Females,1995,60,81.21000000000001
ITA,Females,1995,70,77.93
ITA,Females,1995,80,73.53
ITA,Females,1995,90,65.56
ITA,Females,1995,99,30.29
DNK,Females,1996,1,99.26
DNK,Females,1996,10,92.74
DNK,Females,1996,20,89.3
DNK,Females,1996,30,86.4
DNK,Females,1996,40,83.62
DNK,Females,1996,50,80.75
DNK,Females,1996,60,77.38
DNK,Females,1996,70,73.41
DNK,Females,1996,80,68.19
DNK,Females,1996,90,60.44
DNK,Females,1996,99,31.220000000000002
FRACNP,Females,1996,1,101.31
FRACNP,Females,1996,10,94.84
FRACNP,Females,1996,20,91.81
FRACNP,Females,1996,30,89.47
FRACNP,Females,1996,40,87.26
FRACNP,Females,1996,50,84.96000000000001
FRACNP,Females,1996,60,82.35000000000001
FRACNP,Females,1996,70,79.07000000000001
FRACNP,Females,1996,80,74.22
FRACNP,Females,1996,90,64.94
FRACNP,Females,1996,99,29.63
ITA,Females,1996,1,100.96000000000001
ITA,Females,1996,10,94.37
ITA,Females,1996,20,91.19
ITA,Females,1996,30,88.75
ITA,Females,1996,40,86.48
ITA,Females,1996,50,84.12
ITA,Females,1996,60,81.44
ITA,Females,1996,70,78.16
ITA,Females,1996,80,73.76
ITA,Females,1996,90,65.69
ITA,Females,1996,99,29.830000000000002
DNK,Females,1997,1,99.71000000000001
DNK,Females,1997,10,92.86
DNK,Females,1997,20,89.38
DNK,Females,1997,30,86.59
DNK,Females,1997,40,83.85000000000001
DNK,Females,1997,50,80.93
DNK,Females,1997,60,77.56
DNK,Females,1997,70,73.49
DNK,Females,1997,80,68.4
DNK,Females,1997,90,60.65
DNK,Females,1997,99,32.55
FRACNP,Females,1997,1,101.43
FRACNP,Females,1997,10,94.99
FRACNP,Females,1997,20,92
FRACNP,Females,1997,30,89.64
FRACNP,Females,1997,40,87.45
FRACNP,Females,1997,50,85.17
FRACNP,Females,1997,60,82.57000000000001
FRACNP,Females,1997,70,79.31
FRACNP,Females,1997,80,74.55
FRACNP,Females,1997,90,65.39
FRACNP,Females,1997,99,30.59
ITA,Females,1997,1,100.69
ITA,Females,1997,10,94.29
ITA,Females,1997,20,91.21000000000001
ITA,Females,1997,30,88.83
ITA,Females,1997,40,86.57000000000001
ITA,Females,1997,50,84.24
ITA,Females,1997,60,81.61
ITA,Females,1997,70,78.41
ITA,Females,1997,80,74.09
ITA,Females,1997,90,66.23
ITA,Females,1997,99,31.76
DNK,Females,1998,1,100.2
DNK,Females,1998,10,93.25
DNK,Females,1998,20,89.89
DNK,Females,1998,30,86.96000000000001
DNK,Females,1998,40,84.15
DNK,Females,1998,50,81.13
DNK,Females,1998,60,77.76
DNK,Females,1998,70,73.82000000000001
DNK,Females,1998,80,68.85000000000001
DNK,Females,1998,90,61.31
DNK,Females,1998,99,33.5
FRACNP,Females,1998,1,101.42
FRACNP,Females,1998,10,95.04
FRACNP,Females,1998,20,92.08
FRACNP,Females,1998,30,89.72
FRACNP,Females,1998,40,87.52
FRACNP,Females,1998,50,85.25
FRACNP,Females,1998,60,82.68
FRACNP,Females,1998,70,79.45
